FullName NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
358 LoganStevenson 1012.60913521275 1012.60913521275 1012.60913521275 1012.60913521275 1012.60913521275 1197.71033502217 1197.71033502217 1197.71033502217 1197.71033502217 1197.71033502217 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
359 LorriO'Brien 706.561128709655 706.561128709655 706.561128709655 706.561128709655 706.561128709655 891.662328519084 891.662328519084 891.662328519084 891.662328519084 891.662328519084 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
360 LucyPrickett 636.517151963589 636.517151963589 636.517151963589 636.517151963589 636.517151963589 821.618351773016 821.618351773016 821.618351773016 821.618351773016 821.618351773016 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
361 LynnMcBain 437.323019895945 437.323019895945 437.323019895945 437.323019895945 437.323019895945 622.424219705371 622.424219705371 622.424219705371 622.424219705371 622.424219705371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
362 LynStanton 914.58963622275 914.58963622275 914.58963622275 914.58963622275 914.58963622275 1099.69083603218 1099.69083603218 1099.69083603218 1099.69083603218 1099.69083603218 NA NA NA NA NA NA NA NA NA 1066.35158583923 NA NA NA NA NA NA NA NA NA NA
363 MaddieLongson 925.94811893833 925.94811893833 925.94811893833 925.94811893833 925.94811893833 1111.04931874776 1111.04931874776 1111.04931874776 1111.04931874776 1111.04931874776 NA NA NA NA NA NA NA NA NA NA 1120.72506328324 NA 1145.75579371203 NA NA NA NA NA NA NA
364 MagnusBengtsson NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1209.43586775041 NA NA NA NA NA NA
365 MalcolmIngham 942.565158466676 942.565158466676 942.565158466676 942.565158466676 942.565158466676 1127.66635827609 1127.66635827609 1127.66635827609 1127.66635827609 1127.66635827609 NA NA NA NA NA NA NA NA NA 1159.74355483397 1164.58142710174 NA NA NA NA NA NA NA NA NA
366 MarinaComeskey 970.540680710601 970.540680710601 970.540680710601 970.540680710601 970.540680710601 1155.64188052003 1155.64188052003 1155.64188052003 1155.64188052003 1155.64188052003 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
367 MarisolHunter 997.88517613699 997.88517613699 997.88517613699 997.88517613699 997.88517613699 1182.98637594643 1182.98637594643 1182.98637594643 1182.98637594643 1182.98637594643 NA NA NA NA NA NA NA NA 1197.71033502217 NA 1166.47450755433 NA 1213.38083432423 NA NA NA NA NA NA NA
368 MarkEdwards NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 711.990999883363 NA NA NA
369 MarkFrater 877.569396260867 877.569396260867 877.569396260867 877.569396260867 877.569396260867 1062.67059607029 1062.67059607029 1062.67059607029 1062.67059607029 1062.67059607029 NA NA NA NA NA NA NA NA NA 1074.23942105839 1172.04857777587 NA 1094.74779262818 NA NA 1064.23020074652 1110.78417741499 NA NA 1079.89963517112
370 MarkGlanville NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1122.72223238272 1220.4975957667 NA NA NA
371 MarkLawson 1078.65660878111 1078.65660878111 1078.65660878111 1078.65660878111 1078.65660878111 1263.75780859055 1263.75780859055 1263.75780859055 1263.75780859055 1263.75780859055 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1245.04205757722 1231.16697406514 NA NA 1136.28077978329
372 MarkPlumpton 902.810468962151 902.810468962151 902.810468962151 902.810468962151 902.810468962151 1087.91166877158 1087.91166877158 1087.91166877158 1087.91166877158 1087.91166877158 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
373 MarkTodd 823.301089953102 823.301089953102 823.301089953102 823.301089953102 823.301089953102 1008.40228976253 1008.40228976253 1008.40228976253 1008.40228976253 1008.40228976253 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
374 MarquitaGelderman 1021.23316838568 1021.23316838568 1021.23316838568 1021.23316838568 1021.23316838568 1206.33436819512 1206.33436819512 1206.33436819512 1206.33436819512 1206.33436819512 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
375 MartinCrosby 975.588895250857 975.588895250857 975.588895250857 975.588895250857 975.588895250857 1160.69009506028 1160.69009506028 1160.69009506028 1160.69009506028 1160.69009506028 NA NA NA NA NA NA NA NA NA 1123.98536850716 1161.00560846906 NA 1173.52097368344 NA NA NA NA NA NA NA
376 MartinFreeman 867.893651725374 867.893651725374 867.893651725374 867.893651725374 867.893651725374 1052.99485153479 1052.99485153479 1052.99485153479 1052.99485153479 1052.99485153479 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
377 MaryMoen 764.194911377592 764.194911377592 764.194911377592 764.194911377592 764.194911377592 949.296111187018 949.296111187018 949.296111187018 949.296111187018 949.296111187018 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
378 MaryRussell 951.189191639615 951.189191639615 951.189191639615 951.189191639615 951.189191639615 1136.29039144904 1136.29039144904 1136.29039144904 1136.29039144904 1136.29039144904 NA NA NA NA NA NA NA NA NA 1082.23242741381 1206.64988160387 NA 1138.07830076539 NA NA NA NA NA NA NA
379 MaryWadsworth 810.259869057438 810.259869057438 810.259869057438 810.259869057438 810.259869057438 995.361068866862 995.361068866862 995.361068866862 995.361068866862 995.361068866862 NA NA NA NA NA NA NA NA NA 977.481975703453 NA NA NA NA NA NA NA NA NA NA
380 MasonArthur NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1028.23778976309 1115.26221403613 1187.64580832676
381 MattBixley 1069.40154879063 1069.40154879063 1069.40154879063 1069.40154879063 1069.40154879063 1254.50274860008 1254.50274860008 1254.50274860008 1254.50274860008 1254.50274860008 NA 1345.58095259718 NA NA 1297.83325673728 NA NA 1236.09779975538 NA NA NA 1261.12853018414 NA NA NA 1144.97135285021 1225.12770333017 NA NA 1202.29286724736
382 MattGoodall 1205.70334137758 1205.70334137758 1205.70334137758 1205.70334137758 1205.70334137758 1390.80454118701 1390.80454118701 1390.80454118701 1390.80454118701 1390.80454118701 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
383 MatthewStark NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1132.38180133486 NA NA NA NA NA NA
384 MatthewTier 966.123492987875 966.123492987875 966.123492987875 966.123492987875 966.123492987875 1151.2246927973 1151.2246927973 1151.2246927973 1151.2246927973 1151.2246927973 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
385 MattOgden 1254.71309087257 1254.71309087257 1254.71309087257 1254.71309087257 1254.71309087257 1439.814290682 1439.814290682 1439.814290682 1439.814290682 1439.814290682 NA NA NA NA NA NA NA 1459.69163543425 NA NA NA NA NA NA NA NA NA NA NA NA
386 MattScott 1211.59292500789 1211.59292500789 1211.59292500789 1211.59292500789 1211.59292500789 1396.6941248173 1396.6941248173 1396.6941248173 1396.6941248173 1396.6941248173 NA NA NA NA NA NA NA NA NA NA NA 1401.00614140378 NA NA NA NA NA NA NA NA
387 MaureenKernick 800.584124521945 800.584124521945 800.584124521945 800.584124521945 800.584124521945 985.685324331372 985.685324331372 985.685324331372 985.685324331372 985.685324331372 NA NA 1132.6094016801 NA NA NA 1100.5322051222 NA NA 1055.09827425991 NA NA 1082.96862536758 NA NA NA NA NA NA NA
388 MaxDalheim NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1132.2235885241 NA NA NA
389 MaxGriffiths 1162.58317551287 1162.58317551287 1162.58317551287 1162.58317551287 1162.58317551287 1347.68437532231 1347.68437532231 1347.68437532231 1347.68437532231 1347.68437532231 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
390 MaxMcMurray 795.535909981687 795.535909981687 795.535909981687 795.535909981687 795.535909981687 980.637109791116 980.637109791116 980.637109791116 980.637109791116 980.637109791116 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
391 MeganBruce 887.665825341381 887.665825341381 887.665825341381 887.665825341381 887.665825341381 1072.7670251508 1072.7670251508 1072.7670251508 1072.7670251508 1072.7670251508 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
392 MeganCarter 868.735020815415 868.735020815415 868.735020815415 868.735020815415 868.735020815415 1053.83622062485 1053.83622062485 1053.83622062485 1053.83622062485 1053.83622062485 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
393 MeganHall NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 894.607120334234 NA NA NA 991.049052280393 NA 1004.09027317606 NA NA NA NA NA NA NA
394 MeghanDrew 958.13048663247 958.13048663247 958.13048663247 958.13048663247 958.13048663247 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
395 MichaelAdams NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1288.57819674679 NA NA NA 1377.65814915508 NA NA NA NA NA NA NA NA
396 MichaelCroxford 941.513447104122 941.513447104122 941.513447104122 941.513447104122 941.513447104122 1126.61464691356 1126.61464691356 1126.61464691356 1126.61464691356 1126.61464691356 NA NA NA NA NA NA NA NA 1196.34311025086 NA NA NA NA NA NA NA NA NA NA NA
397 MichaelKnightbridge 892.714039881638 892.714039881638 892.714039881638 892.714039881638 892.714039881638 1077.81523969107 1077.81523969107 1077.81523969107 1077.81523969107 1077.81523969107 NA NA NA NA NA NA NA NA NA NA 1058.56892175634 NA NA NA NA NA NA NA NA NA
398 MichaelSchrott 915.851689857816 915.851689857816 915.851689857816 915.851689857816 915.851689857816 1100.95288966724 1100.95288966724 1100.95288966724 1100.95288966724 1100.95288966724 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
399 MichaelWood 935.2031789288 935.2031789288 935.2031789288 935.2031789288 935.2031789288 1120.30437873823 1120.30437873823 1120.30437873823 1120.30437873823 1120.30437873823 NA NA NA NA NA NA NA NA NA 1130.71632122751 1171.83823550334 NA 1137.97312962914 1148.41792248678 NA NA NA NA NA NA
400 MichaelYoung 691.416485088885 691.416485088885 691.416485088885 691.416485088885 691.416485088885 876.517684898312 876.517684898312 876.517684898312 876.517684898312 876.517684898312 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
401 MikeHarding 1013.02981975775 1013.02981975775 1013.02981975775 1013.02981975775 1013.02981975775 1198.1310195672 1198.1310195672 1198.1310195672 1198.1310195672 1198.1310195672 NA 1200.12927115604 NA NA NA NA 1146.70233393834 NA NA 1152.80225984113 1199.28790206599 NA 1209.06881773776 NA NA NA NA NA NA NA
402 MikeRoigard 705.930101892123 705.930101892123 705.930101892123 705.930101892123 705.930101892123 891.031301701551 891.031301701551 891.031301701551 891.031301701551 891.031301701551 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
403 MoniqueDean 613.169159714901 613.169159714901 613.169159714901 613.169159714901 613.169159714901 798.270359524326 798.270359524326 798.270359524326 798.270359524326 798.270359524326 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
404 MoniqueWay 893.134724426658 893.134724426658 893.134724426658 893.134724426658 893.134724426658 1078.23592423609 1078.23592423609 1078.23592423609 1078.23592423609 1078.23592423609 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
405 MurrayFranks 780.180924088403 780.180924088403 780.180924088403 780.180924088403 780.180924088403 965.282123897832 965.282123897832 965.282123897832 965.282123897832 965.282123897832 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
406 MylesThayer 801.635835884498 801.635835884498 801.635835884498 801.635835884498 801.635835884498 986.737035693925 986.737035693925 986.737035693925 986.737035693925 986.737035693925 NA NA NA 967.38554662294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
407 NathanFa'avae 1090.01509149669 1090.01509149669 1090.01509149669 1090.01509149669 1090.01509149669 1275.11629130611 1275.11629130611 1275.11629130611 1275.11629130611 1275.11629130611 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
408 NathanFaavae NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1197.92627305785 1210.93541710302 NA NA 1146.91494584893
409 NathanGuinness NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1144.56865383722 1096.2899276511 NA NA 980.279570046763
410 NathanMiller 949.71679573204 949.71679573204 949.71679573204 949.71679573204 949.71679573204 1134.81799554146 1134.81799554146 1134.81799554146 1134.81799554146 1134.81799554146 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
411 NeilEgan 830.242384945953 830.242384945953 830.242384945953 830.242384945953 830.242384945953 1015.34358475538 1015.34358475538 1015.34358475538 1015.34358475538 1015.34358475538 NA NA NA NA NA NA NA NA NA 1081.39105832374 NA NA NA NA NA NA NA NA NA NA
412 NeilKane 917.5344280379 917.5344280379 917.5344280379 917.5344280379 917.5344280379 1102.63562784733 1102.63562784733 1102.63562784733 1102.63562784733 1102.63562784733 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
413 NeilMurray 1045.63287199693 1045.63287199693 1045.63287199693 1045.63287199693 1045.63287199693 1230.73407180636 1230.73407180636 1230.73407180636 1230.73407180636 1230.73407180636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 907.781634201467 1198.45425758412 NA NA 1158.75297977106
414 NeilSinclair 565.421463854967 565.421463854967 565.421463854967 565.421463854967 565.421463854967 750.522663664397 750.522663664397 750.522663664397 750.522663664397 750.522663664397 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
415 NicGorman NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1159.81466267652 NA NA NA NA NA NA
416 NicholasMoore 925.527434393307 925.527434393307 925.527434393307 925.527434393307 925.527434393307 1110.62863420273 1110.62863420273 1110.62863420273 1110.62863420273 1110.62863420273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
417 NickEngleback NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1161.73092872611 NA NA NA NA NA NA
418 NickHann 1262.9164395005 1262.9164395005 1262.9164395005 1262.9164395005 1262.9164395005 1448.01763930991 1448.01763930991 1448.01763930991 1448.01763930991 1448.01763930991 NA 1454.95893430277 NA NA 1434.02987818796 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
419 NickHarris 1066.4567569755 1066.4567569755 1066.4567569755 1066.4567569755 1066.4567569755 1251.55795678491 1251.55795678491 1251.55795678491 1251.55795678491 1251.55795678491 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
420 NickMonckton 958.13048663247 958.13048663247 958.13048663247 958.13048663247 958.13048663247 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 1143.23168644189 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
421 NickSmith 1193.29314729944 1193.29314729944 1193.29314729944 1193.29314729944 1193.29314729944 1378.39434710887 1378.39434710887 1378.39434710887 1378.39434710887 1378.39434710887 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
422 NicolaKinzett 545.85963251147 545.85963251147 545.85963251147 545.85963251147 545.85963251147 730.960832320899 730.960832320899 730.960832320899 730.960832320899 730.960832320899 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
423 NoahPoland NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1150.58934283849 1222.36053166042 1190.45483332523
424 NormJager 781.863662268491 781.863662268491 781.863662268491 781.863662268491 781.863662268491 966.964862077918 966.964862077918 966.964862077918 966.964862077918 966.964862077918 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
425 OakJones NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1175.34138400341 1203.07077839225 1093.94476016347
426 OceanMercier 891.241643974061 891.241643974061 891.241643974061 891.241643974061 891.241643974061 1076.34284378349 1076.34284378349 1076.34284378349 1076.34284378349 1076.34284378349 NA NA NA NA NA NA NA NA 1181.61915117511 NA NA NA NA 1164.85746807021 NA NA NA NA NA NA
427 OliverBurns 809.839184512415 809.839184512415 809.839184512415 809.839184512415 809.839184512415 994.940384321847 994.940384321847 994.940384321847 994.940384321847 994.940384321847 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
428 OliverEgan 1124.93190873347 1124.93190873347 1124.93190873347 1124.93190873347 1124.93190873347 1310.03310854289 1310.03310854289 1310.03310854289 1310.03310854289 1310.03310854289 NA NA NA NA NA NA NA 1366.93069325704 NA NA NA 1356.203237359 NA NA NA NA NA NA NA NA
429 OliviaBeckman 724.440221873067 724.440221873067 724.440221873067 724.440221873067 724.440221873067 909.541421682493 909.541421682493 909.541421682493 909.541421682493 909.541421682493 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
430 OliviaCollins 889.138221248954 889.138221248954 889.138221248954 889.138221248954 889.138221248954 1074.23942105839 1074.23942105839 1074.23942105839 1074.23942105839 1074.23942105839 NA NA NA NA NA NA NA NA NA 1135.34385122275 NA NA NA NA NA NA NA NA NA NA
431 OllieBixley NA NA NA NA NA NA NA NA NA NA 1127.03533145857 NA 1037.53469450527 NA NA NA NA NA 1104.21319489115 NA 1076.86869946478 NA 1074.97561901217 NA NA NA NA 1045.44347691432 982.04235552787 NA
432 OwenCambridge NA NA NA NA NA NA NA NA NA NA NA NA 846.018055384258 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
433 owenevans NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1150.06781029848 NA 1161.8469775591 NA NA NA NA NA NA NA
434 OwenEvans 885.352060343762 885.352060343762 885.352060343762 885.352060343762 885.352060343762 1070.45326015319 1070.45326015319 1070.45326015319 1070.45326015319 1070.45326015319 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
435 OwenMeans 892.293355336615 892.293355336615 892.293355336615 892.293355336615 892.293355336615 1077.39455514603 1077.39455514603 1077.39455514603 1077.39455514603 1077.39455514603 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
436 ØyvindStokseth NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1219.26932074611 NA NA NA NA
437 PamelaMorrison 690.995800543863 690.995800543863 690.995800543863 690.995800543863 690.995800543863 876.097000353292 876.097000353292 876.097000353292 876.097000353292 876.097000353292 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
438 PamRodenburg 591.924590191317 591.924590191317 591.924590191317 591.924590191317 591.924590191317 777.025790000744 777.025790000744 777.025790000744 777.025790000744 777.025790000744 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
439 PatBodger 982.740532516222 982.740532516222 982.740532516222 982.740532516222 982.740532516222 1167.84173232566 1167.84173232566 1167.84173232566 1167.84173232566 1167.84173232566 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
440 PatriciaAspin 851.066269924516 851.066269924516 851.066269924516 851.066269924516 851.066269924516 1036.16746973395 1036.16746973395 1036.16746973395 1036.16746973395 1036.16746973395 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
441 PatrickHayes 964.230412535279 964.230412535279 964.230412535279 964.230412535279 964.230412535279 1149.3316123447 1149.3316123447 1149.3316123447 1149.3316123447 1149.3316123447 NA NA NA NA NA NA NA NA 1226.84273976491 NA NA NA NA NA NA NA NA 1161.95918288579 1136.96318646281 1137.88593692527
442 PatrickMiller NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1282.69441529141 1251.90180358848 NA NA NA
443 PatVanBerkel 912.065528952622 912.065528952622 912.065528952622 912.065528952622 912.065528952622 1097.16672876206 1097.16672876206 1097.16672876206 1097.16672876206 1097.16672876206 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
444 PaulaMcDiarmid 441.529865346158 441.529865346158 441.529865346158 441.529865346158 441.529865346158 626.631065155586 626.631065155586 626.631065155586 626.631065155586 626.631065155586 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
445 PaulEnkelaar NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1075.20374885039 1117.22606619894 NA NA 987.402454864315
446 PaulHorner NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1118.83198283065 NA NA NA NA NA NA NA NA NA
447 PaulIreland 981.478478881158 981.478478881158 981.478478881158 981.478478881158 981.478478881158 1166.57967869058 1166.57967869058 1166.57967869058 1166.57967869058 1166.57967869058 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
448 PaulMarsh NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1155.07216280467 NA NA NA
449 PaulTeesdale-Spittle 922.79298485067 922.79298485067 922.79298485067 922.79298485067 922.79298485067 1107.89418466009 1107.89418466009 1107.89418466009 1107.89418466009 1107.89418466009 NA NA NA NA NA NA NA NA NA NA NA NA NA 1154.06586452772 NA NA NA NA NA NA
450 PennyKane 1104.52870829993 1104.52870829993 1104.52870829993 1104.52870829993 1104.52870829993 1289.62990810935 1289.62990810935 1289.62990810935 1289.62990810935 1289.62990810935 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1220.04991813055
451 PeteDouglas 465.9295689574 465.9295689574 465.9295689574 465.9295689574 465.9295689574 651.030768766828 651.030768766828 651.030768766828 651.030768766828 651.030768766828 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
452 PeterCleary 1025.22967156338 1025.22967156338 1025.22967156338 1025.22967156338 1025.22967156338 1210.33087137281 1210.33087137281 1210.33087137281 1210.33087137281 1210.33087137281 NA NA 1141.5489482618 NA NA NA 1127.98187168488 NA NA 1149.22644120845 1188.35010389545 NA 1214.43254568677 NA NA NA NA NA NA NA
453 PeterKing 877.779738533374 877.779738533374 877.779738533374 877.779738533374 877.779738533374 1062.8809383428 1062.8809383428 1062.8809383428 1062.8809383428 1062.8809383428 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
454 PeterMiller NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1038.75948817516 1060.75888482711 NA NA 875.944355817834
455 PeterRamsden 792.380775894027 792.380775894027 792.380775894027 792.380775894027 792.380775894027 977.481975703453 977.481975703453 977.481975703453 977.481975703453 977.481975703453 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
456 PeterSwanson 1035.5364429164 1035.5364429164 1035.5364429164 1035.5364429164 1035.5364429164 1220.63764272586 1220.63764272586 1220.63764272586 1220.63764272586 1220.63764272586 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
457 PeterWare 594.659039733956 594.659039733956 594.659039733956 594.659039733956 594.659039733956 779.760239543385 779.760239543385 779.760239543385 779.760239543385 779.760239543385 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
458 PeterWatson 448.891844884032 448.891844884032 448.891844884032 448.891844884032 448.891844884032 633.993044693459 633.993044693459 633.993044693459 633.993044693459 633.993044693459 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
459 PeterWood 926.368803483351 926.368803483351 926.368803483351 926.368803483351 926.368803483351 1111.4700032928 1111.4700032928 1111.4700032928 1111.4700032928 1111.4700032928 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
460 PetraSafkova 734.536650953582 734.536650953582 734.536650953582 734.536650953582 734.536650953582 919.637850763007 919.637850763007 919.637850763007 919.637850763007 919.637850763007 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
461 PhilipBaker 495.587829381412 495.587829381412 495.587829381412 495.587829381412 495.587829381412 680.689029190839 680.689029190839 680.689029190839 680.689029190839 680.689029190839 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
462 PhilipElworthy NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1035.43722131802 1131.11638888934 NA NA 1009.17239860247
463 PhilKendon NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1182.50728694811 NA NA NA NA NA NA
464 PhillipHerries 946.351319371867 946.351319371867 946.351319371867 946.351319371867 946.351319371867 1131.4525191813 1131.4525191813 1131.4525191813 1131.4525191813 1131.4525191813 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
465 PhillipJohansen 720.233376422854 720.233376422854 720.233376422854 720.233376422854 720.233376422854 905.334576232279 905.334576232279 905.334576232279 905.334576232279 905.334576232279 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
466 PhillippaPoole 903.651838052195 903.651838052195 903.651838052195 903.651838052195 903.651838052195 1088.75303786162 1088.75303786162 1088.75303786162 1088.75303786162 1088.75303786162 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
467 PhilWood NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1206.1240259226 NA NA NA NA NA NA NA NA NA NA NA
468 PollyCavanagh 928.682568480969 928.682568480969 928.682568480969 928.682568480969 928.682568480969 1113.78376829039 1113.78376829039 1113.78376829039 1113.78376829039 1113.78376829039 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
469 RachelMiddleton 625.579353793032 625.579353793032 625.579353793032 625.579353793032 625.579353793032 810.68055360246 810.68055360246 810.68055360246 810.68055360246 810.68055360246 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
470 RaePowell 520.618559810186 520.618559810186 520.618559810186 520.618559810186 520.618559810186 705.719759619614 705.719759619614 705.719759619614 705.719759619614 705.719759619614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
471 RaewynSimpson 814.046029962631 814.046029962631 814.046029962631 814.046029962631 814.046029962631 999.147229772042 999.147229772042 999.147229772042 999.147229772042 999.147229772042 NA NA NA NA NA NA NA NA NA 1087.70132649906 NA NA NA NA NA NA NA NA NA NA
472 RafaelavonFrenckell NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1069.40154879063 1117.14924465057 NA 1165.94865187305 NA NA NA NA NA NA NA
473 RayLeung NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1120.44701059092 NA NA NA
474 RebeccaGreenwood 864.528175365201 864.528175365201 864.528175365201 864.528175365201 864.528175365201 1049.62937517462 1049.62937517462 1049.62937517462 1049.62937517462 1049.62937517462 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
